Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Collateral_Type,Loan_Status
LP07229,Female,No,3+,Not Graduate,No,6461,1855.66,367.8,360.0,0.0,Vehicle,Y
LP07230,Female,No,2,Not Graduate,No,7534,3239.62,154.0,360.0,0.0,None,Y
LP07231,Male,No,3+,Not Graduate,No,5048,3962.31,325.1,240.0,1.0,Real Estate,N
LP07232,Male,Yes,0,Not Graduate,No,7484,906.96,296.8,360.0,0.0,Real Estate,Y
LP07233,Male,Yes,2,Not Graduate,No,7940,9784.8,222.2,360.0,0.0,Vehicle,Y
LP07234,Female,No,2,Not Graduate,No,6178,2701.6,320.2,360.0,0.0,Vehicle,N
LP07235,Male,Yes,0,Not Graduate,No,5250,12233.64,355.8,240.0,1.0,Real Estate,N
LP07236,Female,Yes,2,Not Graduate,No,13591,697.95,431.8,360.0,1.0,Vehicle,Y
LP07237,Male,Yes,0,Graduate,No,12915,4317.11,267.2,180.0,1.0,Real Estate,Y
LP07238,Female,Yes,1,Not Graduate,No,3203,1466.75,279.2,360.0,0.0,None,Y
LP07239,Male,No,3+,Not Graduate,No,3927,2688.75,443.7,240.0,1.0,None,N
LP07240,Male,No,0,Not Graduate,No,3841,1607.63,322.0,360.0,1.0,Vehicle,Y
LP07241,Male,Yes,2,Graduate,No,11877,6335.51,339.8,360.0,0.0,Real Estate,N
LP07242,Male,No,0,Not Graduate,Yes,10172,972.37,368.3,180.0,1.0,Real Estate,Y
LP07243,Male,No,2,Not Graduate,No,6841,1025.67,155.0,120.0,0.0,None,Y
LP07244,Male,No,1,Graduate,No,14503,634.76,362.5,360.0,1.0,None,Y
LP07245,Male,Yes,0,Graduate,No,4164,5330.65,102.6,360.0,0.0,Vehicle,Y
LP07246,Male,No,1,Not Graduate,No,13155,3750.01,409.1,360.0,0.0,None,N
LP07247,Female,No,3+,Not Graduate,No,4514,7135.11,132.3,360.0,0.0,Real Estate,N
LP07248,Male,Yes,2,Not Graduate,No,7575,7516.85,179.7,360.0,0.0,Vehicle,N
LP07249,Male,Yes,2,Not Graduate,No,4572,9258.52,273.0,240.0,1.0,Real Estate,N
LP07250,Male,Yes,1,Graduate,No,4938,7798.49,196.1,360.0,0.0,Real Estate,Y
LP07251,Male,No,3+,Graduate,No,3505,33.55,802.0,360.0,1.0,None,N
LP07252,Female,Yes,0,Not Graduate,Yes,3713,10681.59,184.0,360.0,0.0,Real Estate,N
LP07253,Male,No,0,Not Graduate,No,8284,3779.87,188.4,360.0,0.0,None,Y
LP07254,Male,Yes,2,Not Graduate,No,11122,7074.98,295.6,360.0,0.0,None,N
LP07255,Female,Yes,1,Not Graduate,No,4715,5093.31,358.9,360.0,0.0,None,N
LP07256,Female,No,1,Not Graduate,No,3455,1037.5,271.6,360.0,0.0,Vehicle,Y
LP07257,Female,Yes,0,Not Graduate,No,3292,2928.22,303.8,360.0,1.0,None,N
LP07258,Female,No,3+,Not Graduate,Yes,7193,3970.97,261.9,360.0,0.0,None,Y
LP07259,Male,No,3+,Not Graduate,No,8584,7556.67,108.8,360.0,1.0,Real Estate,N
LP07260,Male,Yes,0,Not Graduate,Yes,7128,3596.73,177.2,240.0,0.0,Vehicle,N
LP07261,Male,No,0,Graduate,No,3288,1536.04,374.3,360.0,1.0,Real Estate,N
LP07262,Male,Yes,1,Graduate,No,6223,1131.55,211.7,360.0,0.0,None,N
LP07263,Female,Yes,3+,Graduate,No,3097,365.07,494.6,360.0,0.0,Real Estate,N
LP07264,Male,Yes,0,Graduate,No,11034,4670.91,156.4,360.0,1.0,Vehicle,N
LP07265,Male,No,0,Not Graduate,No,6037,2942.68,708.8,360.0,1.0,Vehicle,N
LP07266,Male,No,2,Not Graduate,No,17514,8887.11,139.4,360.0,1.0,Real Estate,N
LP07267,Male,No,0,Not Graduate,No,6922,8002.94,268.0,360.0,0.0,None,Y
LP07268,Female,Yes,0,Graduate,No,4669,7814.57,406.3,360.0,0.0,Real Estate,N
LP07269,Male,No,3+,Not Graduate,Yes,3174,4264.32,406.7,360.0,1.0,Real Estate,N
LP07270,Male,No,1,Graduate,No,5396,1121.94,232.2,120.0,0.0,None,Y
LP07271,Female,No,3+,Not Graduate,Yes,4084,4636.1,180.5,360.0,1.0,Real Estate,N
LP07272,Female,Yes,1,Not Graduate,No,8454,536.67,461.9,120.0,0.0,Vehicle,N
LP07273,Male,Yes,2,Not Graduate,Yes,15371,11580.25,168.6,360.0,0.0,Real Estate,Y
LP07274,Male,Yes,0,Not Graduate,No,4337,7396.55,224.7,360.0,0.0,Vehicle,N
LP07275,Female,No,2,Not Graduate,No,4641,6413.9,382.0,360.0,1.0,Real Estate,N
LP07276,Female,Yes,1,Not Graduate,No,9381,12070.85,399.1,360.0,0.0,Real Estate,N
LP07277,Female,No,3+,Not Graduate,No,5991,2352.74,173.3,360.0,0.0,None,N
LP07278,Male,Yes,3+,Not Graduate,No,9671,3117.32,292.3,360.0,0.0,Real Estate,N
LP07279,Female,Yes,2,Not Graduate,No,6079,3059.47,600.0,360.0,0.0,Vehicle,N
LP07280,Male,Yes,1,Not Graduate,No,11449,5085.68,126.1,360.0,0.0,Vehicle,N
LP07281,Male,No,2,Graduate,No,12425,653.49,423.1,240.0,0.0,None,N
LP07282,Male,Yes,2,Graduate,No,5747,9111.13,213.7,360.0,0.0,Real Estate,N
LP07283,Male,No,0,Not Graduate,Yes,6072,1604.46,360.4,360.0,1.0,Vehicle,N
LP07284,Male,No,2,Graduate,No,15787,1333.32,239.7,360.0,0.0,Real Estate,N
LP07285,Male,Yes,0,Graduate,No,3010,7181.77,163.6,360.0,1.0,Real Estate,N
LP07286,Female,No,0,Graduate,No,8087,9966.75,221.0,360.0,1.0,None,Y
LP07287,Female,Yes,3+,Not Graduate,No,8543,4565.99,299.8,360.0,1.0,Vehicle,Y
LP07288,Male,No,0,Not Graduate,Yes,8134,6758.24,320.2,360.0,1.0,Real Estate,N
LP07289,Female,Yes,0,Not Graduate,No,6564,5696.57,540.1,360.0,0.0,Real Estate,N
LP07290,Male,No,3+,Not Graduate,No,9356,10639.64,115.9,360.0,1.0,Real Estate,N
LP07291,Female,Yes,2,Not Graduate,No,7156,6620.97,361.8,360.0,0.0,Vehicle,Y
LP07292,Male,No,1,Graduate,No,4458,7629.2,495.1,240.0,1.0,Real Estate,N
LP07293,Male,Yes,1,Graduate,No,5943,7427.91,222.0,360.0,1.0,Vehicle,N
LP07294,Male,Yes,1,Not Graduate,Yes,6856,10777.94,219.7,360.0,0.0,Real Estate,Y
LP07295,Male,No,2,Not Graduate,No,3706,4911.57,383.3,180.0,1.0,Real Estate,N
LP07296,Female,Yes,0,Not Graduate,No,7639,228.05,344.6,360.0,0.0,None,Y
LP07297,Female,Yes,1,Not Graduate,No,13380,2651.51,409.4,360.0,0.0,Vehicle,N
LP07298,Male,No,2,Not Graduate,No,3492,5246.61,339.9,360.0,0.0,None,N
LP07299,Male,Yes,0,Not Graduate,No,8924,506.75,339.8,360.0,0.0,Real Estate,N
LP07300,Female,Yes,3+,Not Graduate,No,10090,2950.95,223.4,120.0,0.0,None,N
LP07301,Male,Yes,1,Not Graduate,No,10241,2451.94,101.1,360.0,0.0,Real Estate,N
LP07302,Female,Yes,0,Graduate,No,5665,7077.72,289.1,360.0,0.0,None,Y
LP07303,Male,Yes,1,Graduate,No,8450,7356.68,127.8,360.0,1.0,Vehicle,N
LP07304,Male,Yes,1,Not Graduate,No,4267,12203.26,160.6,120.0,1.0,Vehicle,N
LP07305,Female,No,1,Not Graduate,No,4025,19677.97,394.9,360.0,0.0,None,Y
LP07306,Female,Yes,0,Not Graduate,No,4683,5718.56,380.7,360.0,1.0,Real Estate,N
LP07307,Female,No,2,Not Graduate,No,7519,3532.97,123.7,240.0,0.0,None,Y
LP07308,Female,Yes,0,Not Graduate,No,3312,2635.43,411.4,360.0,0.0,None,Y
LP07309,Female,Yes,1,Not Graduate,Yes,5200,1354.77,511.6,360.0,0.0,Vehicle,N
LP07310,Female,No,0,Not Graduate,No,10118,130.54,343.7,360.0,0.0,None,Y
LP07311,Female,No,3+,Not Graduate,No,4551,3492.73,222.1,360.0,0.0,Vehicle,N
LP07312,Male,No,2,Not Graduate,Yes,3349,6390.62,159.4,360.0,1.0,Real Estate,N
LP07313,Female,Yes,0,Not Graduate,No,8500,6907.14,436.0,360.0,0.0,None,Y
LP07314,Female,Yes,3+,Not Graduate,No,3009,1822.97,403.4,360.0,0.0,None,Y
LP07315,Male,No,2,Not Graduate,No,6283,1087.78,357.7,360.0,1.0,Vehicle,N
LP07316,Male,No,3+,Graduate,No,7165,6845.55,219.7,360.0,1.0,Real Estate,N
LP07317,Male,Yes,2,Not Graduate,No,6889,10489.49,249.9,360.0,1.0,Real Estate,N
LP07318,Male,Yes,0,Graduate,Yes,8354,8522.94,170.5,360.0,0.0,Real Estate,N
LP07319,Male,No,3+,Not Graduate,No,6281,6910.81,165.8,240.0,1.0,Vehicle,N
LP07320,Male,No,1,Not Graduate,Yes,3933,5770.58,156.7,360.0,1.0,Real Estate,N
LP07321,Female,Yes,3+,Graduate,No,3611,8404.76,378.1,240.0,0.0,Real Estate,Y
LP07322,Female,Yes,2,Not Graduate,No,4284,2986.57,273.1,360.0,1.0,Vehicle,N
LP07323,Female,No,0,Not Graduate,No,3005,7666.68,282.8,360.0,0.0,Real Estate,N
LP07324,Female,Yes,2,Graduate,No,14765,6082.32,352.1,360.0,0.0,Real Estate,N
LP07325,Male,No,3+,Not Graduate,No,6559,1353.96,193.3,360.0,0.0,None,N
LP07326,Male,Yes,3+,Not Graduate,Yes,8476,5382.5,113.9,360.0,0.0,Vehicle,Y
LP07327,Male,No,1,Not Graduate,Yes,3223,4314.34,327.3,360.0,1.0,None,N
LP07328,Female,Yes,0,Not Graduate,No,5501,856.08,488.9,120.0,0.0,Vehicle,N
LP07329,Female,Yes,0,Not Graduate,No,11685,12682.33,281.7,360.0,0.0,Real Estate,Y
LP07330,Female,Yes,3+,Graduate,No,5189,8023.88,557.1,360.0,0.0,Real Estate,N
LP07331,Male,No,0,Not Graduate,No,4322,545.39,247.7,240.0,0.0,Real Estate,Y
LP07332,Male,No,1,Not Graduate,No,13274,3901.22,233.0,180.0,0.0,None,Y
LP07333,Male,Yes,2,Not Graduate,Yes,18410,333.01,261.5,240.0,0.0,Real Estate,N
LP07334,Male,Yes,0,Not Graduate,No,6887,5673.7,118.6,360.0,0.0,Vehicle,N
LP07335,Female,No,3+,Not Graduate,No,4273,1340.19,263.0,360.0,0.0,Vehicle,Y
LP07336,Female,Yes,2,Not Graduate,No,8184,6395.08,419.4,360.0,0.0,Vehicle,Y
LP07337,Female,Yes,2,Not Graduate,No,7818,8586.01,228.9,360.0,0.0,Vehicle,Y
LP07338,Female,Yes,1,Not Graduate,No,15244,6703.82,410.2,360.0,0.0,Real Estate,Y
LP07339,Male,No,3+,Not Graduate,No,3986,3974.31,138.2,360.0,0.0,Real Estate,N
LP07340,Male,No,0,Not Graduate,No,7577,2787.85,316.1,360.0,1.0,Real Estate,N
LP07341,Male,No,3+,Not Graduate,No,3117,10343.13,327.5,360.0,0.0,None,Y
LP07342,Female,Yes,2,Not Graduate,No,14609,5120.03,338.3,360.0,1.0,Vehicle,N
LP07343,Male,No,3+,Not Graduate,No,8568,5736.32,424.9,360.0,0.0,None,Y
LP07344,Female,No,0,Graduate,No,4341,6544.05,534.9,360.0,0.0,Vehicle,N
LP07345,Male,No,0,Not Graduate,Yes,6045,923.78,446.6,360.0,1.0,None,N
LP07346,Male,Yes,1,Not Graduate,Yes,5157,7645.73,239.1,360.0,0.0,Real Estate,N
LP07347,Female,Yes,0,Not Graduate,No,4133,1666.21,362.9,360.0,1.0,Vehicle,N
LP07348,Female,Yes,0,Graduate,No,4373,3118.12,264.5,360.0,0.0,None,Y
LP07349,Male,No,3+,Not Graduate,Yes,12174,4102.26,158.9,360.0,0.0,Vehicle,Y
LP07350,Female,No,3+,Not Graduate,No,5841,6732.51,368.5,360.0,0.0,None,N
LP07351,Male,No,2,Not Graduate,No,10070,1375.29,161.1,180.0,1.0,Vehicle,Y
LP07352,Male,No,1,Not Graduate,Yes,3918,1058.9,124.0,360.0,1.0,Vehicle,Y
LP07353,Male,Yes,3+,Not Graduate,No,7411,7898.97,221.6,360.0,0.0,Vehicle,N
LP07354,Male,Yes,0,Not Graduate,No,6116,7854.32,146.8,360.0,0.0,Vehicle,Y
LP07355,Female,Yes,2,Not Graduate,No,8761,5813.91,476.2,360.0,0.0,Real Estate,N
LP07356,Female,No,3+,Not Graduate,No,5151,4678.22,144.6,360.0,0.0,None,Y
LP07357,Male,Yes,1,Not Graduate,No,5962,6895.51,168.1,360.0,1.0,Real Estate,N
LP07358,Female,Yes,1,Not Graduate,No,3125,1572.97,452.9,360.0,0.0,None,N
LP07359,Male,Yes,2,Graduate,No,8587,7315.56,278.9,360.0,1.0,Real Estate,N
LP07360,Male,No,2,Graduate,No,9236,2175.46,467.1,360.0,1.0,None,N
LP07361,Female,Yes,2,Not Graduate,No,3385,2911.29,267.1,360.0,0.0,Vehicle,Y
LP07362,Female,Yes,2,Not Graduate,No,6091,4907.05,348.0,360.0,0.0,Vehicle,Y
LP07363,Male,Yes,2,Not Graduate,No,6465,4792.14,174.8,360.0,0.0,Real Estate,N
LP07364,Male,No,0,Not Graduate,No,8877,4526.88,276.1,360.0,0.0,Vehicle,N
LP07365,Male,Yes,0,Not Graduate,No,8725,9815.43,109.2,360.0,1.0,Real Estate,N
LP07366,Female,No,3+,Not Graduate,Yes,7861,12035.44,159.4,360.0,0.0,None,Y
LP07367,Female,Yes,1,Not Graduate,No,3287,11070.65,294.9,360.0,0.0,Real Estate,N
LP07368,Female,Yes,0,Not Graduate,No,3055,2125.91,332.1,360.0,0.0,Vehicle,Y
LP07369,Male,No,0,Not Graduate,No,12854,11184.26,515.1,360.0,1.0,Real Estate,N
LP07370,Male,No,0,Not Graduate,No,8170,4601.37,252.1,360.0,0.0,None,Y
LP07371,Female,No,3+,Not Graduate,Yes,3866,6049.38,153.5,360.0,0.0,Real Estate,N
LP07372,Female,Yes,2,Not Graduate,Yes,3961,176.29,452.0,360.0,0.0,Vehicle,N
LP07373,Male,No,3+,Graduate,Yes,4363,4152.22,252.8,360.0,1.0,Vehicle,Y
LP07374,Female,No,1,Not Graduate,Yes,3432,2267.93,126.9,120.0,0.0,Vehicle,Y
LP07375,Male,Yes,1,Not Graduate,No,5226,8170.93,147.8,360.0,0.0,Vehicle,Y
LP07376,Female,Yes,1,Not Graduate,No,11755,324.99,252.3,360.0,0.0,None,Y
LP07377,Female,No,1,Not Graduate,No,4976,1359.0,381.9,360.0,1.0,Vehicle,N
LP07378,Female,No,0,Not Graduate,No,5719,915.71,259.5,360.0,0.0,Real Estate,N
LP07379,Male,Yes,0,Graduate,No,3512,4515.85,176.0,120.0,1.0,Real Estate,N
LP07380,Male,No,3+,Graduate,No,7206,447.15,128.1,360.0,0.0,Real Estate,N
LP07381,Male,Yes,2,Graduate,No,3743,11987.45,174.6,360.0,0.0,Real Estate,N
LP07382,Male,Yes,1,Not Graduate,Yes,9050,7024.3,192.3,360.0,0.0,Vehicle,Y
LP07383,Male,Yes,3+,Not Graduate,Yes,4514,4352.61,341.6,360.0,0.0,None,Y
LP07384,Male,Yes,0,Graduate,No,6637,3537.84,390.9,360.0,0.0,None,N
LP07385,Female,No,0,Not Graduate,Yes,5971,614.68,368.2,360.0,0.0,Real Estate,N
LP07386,Male,Yes,2,Graduate,No,7281,11515.76,378.2,360.0,0.0,Real Estate,N
LP07387,Female,No,2,Not Graduate,No,4727,1869.05,415.9,360.0,0.0,Vehicle,N
LP07388,Female,Yes,2,Graduate,No,5403,11589.08,235.6,240.0,0.0,Real Estate,Y
LP07389,Female,Yes,3+,Not Graduate,No,8960,11144.39,555.6,360.0,1.0,Real Estate,N
LP07390,Male,Yes,0,Graduate,No,5397,1752.55,380.6,360.0,0.0,Vehicle,N
LP07391,Male,No,0,Not Graduate,No,5187,4236.04,199.0,120.0,1.0,Vehicle,N
LP07392,Female,Yes,2,Not Graduate,No,4760,2085.21,478.4,360.0,0.0,Vehicle,N
LP07393,Male,No,1,Not Graduate,No,11249,1571.23,377.4,180.0,1.0,None,N
LP07394,Male,Yes,2,Not Graduate,No,7162,13260.93,414.8,360.0,1.0,Real Estate,N
LP07395,Male,No,3+,Not Graduate,No,8639,6562.31,220.9,360.0,1.0,Real Estate,N
LP07396,Female,Yes,2,Not Graduate,No,6871,2017.78,632.4,360.0,0.0,Vehicle,Y
LP07397,Male,Yes,2,Graduate,No,4363,10208.01,209.2,360.0,1.0,Real Estate,N
LP07398,Female,No,3+,Not Graduate,No,4127,8279.95,140.4,360.0,0.0,Vehicle,N
LP07399,Female,No,2,Not Graduate,No,9190,2841.61,220.8,360.0,0.0,None,Y
LP07400,Male,No,0,Not Graduate,No,13650,3610.02,766.4,360.0,1.0,None,N
LP07401,Male,Yes,1,Graduate,No,11963,4678.21,147.4,360.0,0.0,Vehicle,Y
LP07402,Male,Yes,2,Not Graduate,No,8568,10315.57,218.4,360.0,0.0,Real Estate,N
LP07403,Male,Yes,3+,Graduate,No,4499,4357.0,214.1,360.0,1.0,Real Estate,N
LP07404,Female,Yes,1,Not Graduate,No,3176,12962.56,605.7,240.0,1.0,Real Estate,N
LP07405,Female,Yes,3+,Not Graduate,No,6298,6268.15,447.2,360.0,1.0,Real Estate,N
LP07406,Female,No,1,Graduate,No,8224,7481.78,303.3,360.0,1.0,None,Y
LP07407,Female,No,1,Graduate,Yes,4394,10348.77,362.1,360.0,0.0,None,Y
LP07408,Female,No,2,Not Graduate,No,11598,7689.33,260.9,240.0,1.0,Vehicle,Y
LP07409,Male,No,0,Not Graduate,Yes,7359,4451.15,106.1,240.0,1.0,Real Estate,N
LP07410,Female,Yes,2,Not Graduate,No,10272,3110.16,509.5,360.0,0.0,Real Estate,N
LP07411,Male,No,3+,Not Graduate,No,10094,3582.31,309.1,180.0,1.0,Real Estate,N
LP07412,Female,Yes,3+,Not Graduate,Yes,9110,761.18,367.4,360.0,0.0,None,Y
LP07413,Female,Yes,1,Not Graduate,No,13593,4507.18,212.6,240.0,1.0,Vehicle,N
LP07414,Female,Yes,1,Not Graduate,No,3622,12336.51,302.1,360.0,0.0,Real Estate,Y
LP07415,Male,No,0,Not Graduate,No,4285,1942.25,311.4,360.0,1.0,None,N
LP07416,Male,No,2,Not Graduate,No,8414,6692.96,375.1,360.0,1.0,Real Estate,Y
LP07417,Male,No,3+,Not Graduate,No,5513,6048.92,313.2,360.0,1.0,Real Estate,N
LP07418,Male,Yes,1,Graduate,No,6761,9465.3,203.8,360.0,0.0,Real Estate,Y
LP07419,Male,No,0,Not Graduate,No,3840,914.12,178.1,360.0,1.0,Real Estate,N
LP07420,Male,Yes,3+,Not Graduate,No,3657,379.96,297.1,240.0,0.0,None,N
LP07421,Male,No,1,Not Graduate,No,7347,8878.13,131.0,360.0,1.0,Real Estate,Y
LP07422,Female,Yes,3+,Not Graduate,Yes,7487,6054.51,291.9,360.0,0.0,Real Estate,N
LP07423,Female,No,0,Not Graduate,No,8616,121.57,212.0,360.0,0.0,Vehicle,N
LP07424,Male,Yes,0,Graduate,No,8987,13012.35,288.2,360.0,0.0,Real Estate,Y
LP07425,Male,No,3+,Not Graduate,No,10108,5511.38,350.5,360.0,1.0,Vehicle,N
LP07426,Male,Yes,2,Graduate,No,14104,6921.58,152.9,360.0,1.0,Vehicle,N
LP07427,Female,Yes,3+,Not Graduate,Yes,5178,2763.86,486.1,360.0,1.0,Real Estate,N
LP07428,Female,No,1,Not Graduate,No,5340,5491.87,116.5,360.0,1.0,Real Estate,N
LP07429,Female,Yes,2,Not Graduate,No,4741,4513.17,259.2,360.0,1.0,Vehicle,N
LP07430,Male,No,1,Not Graduate,Yes,9799,1384.09,251.6,240.0,0.0,None,N
LP07431,Female,No,3+,Not Graduate,No,6624,6704.46,103.0,360.0,1.0,Real Estate,N
LP07432,Male,Yes,2,Not Graduate,No,3347,1481.67,227.6,180.0,0.0,Real Estate,Y
LP07433,Male,No,1,Not Graduate,No,4377,11019.98,135.3,360.0,1.0,Real Estate,N
LP07434,Female,No,3+,Not Graduate,Yes,7676,822.98,127.6,360.0,1.0,Real Estate,N
LP07435,Female,No,3+,Not Graduate,No,3076,3901.71,229.9,240.0,0.0,Vehicle,Y
LP07436,Male,No,2,Not Graduate,No,14412,3072.0,403.9,360.0,1.0,None,Y
LP07437,Male,No,3+,Not Graduate,No,4989,7996.68,154.9,360.0,1.0,Real Estate,Y
LP07438,Male,No,0,Not Graduate,No,10797,4544.75,133.2,360.0,1.0,Vehicle,Y
LP07439,Female,Yes,1,Not Graduate,Yes,4568,3512.98,269.8,360.0,0.0,Real Estate,N
LP07440,Male,No,1,Graduate,No,11465,2932.64,311.8,360.0,1.0,None,Y
LP07441,Female,No,3+,Not Graduate,Yes,7631,17078.01,312.1,360.0,0.0,None,Y
LP07442,Female,Yes,3+,Graduate,No,11155,5312.58,145.7,120.0,1.0,Vehicle,Y
LP07443,Male,No,0,Not Graduate,Yes,6802,5760.17,128.2,360.0,1.0,Real Estate,N
LP07444,Male,No,2,Not Graduate,No,3102,2631.65,243.3,360.0,0.0,None,Y
LP07445,Female,Yes,3+,Not Graduate,No,3341,10781.47,749.5,360.0,0.0,Vehicle,N
LP07446,Male,Yes,3+,Not Graduate,No,15535,6055.61,305.8,360.0,0.0,Vehicle,N
LP07447,Male,Yes,3+,Not Graduate,No,7419,11124.75,348.5,240.0,1.0,Real Estate,N
LP07448,Male,Yes,3+,Not Graduate,No,11438,10487.19,340.0,360.0,1.0,Real Estate,Y
LP07449,Female,Yes,1,Not Graduate,No,7616,514.92,428.0,360.0,0.0,Real Estate,N
LP07450,Female,Yes,3+,Not Graduate,No,10444,5080.75,396.1,180.0,0.0,Real Estate,N
LP07451,Male,No,1,Graduate,Yes,14562,12283.29,342.6,360.0,0.0,Vehicle,Y
LP07452,Male,No,3+,Not Graduate,No,5737,4810.6,184.8,360.0,0.0,Real Estate,Y
LP07453,Female,No,2,Not Graduate,No,3374,13563.69,202.0,360.0,0.0,None,Y
LP07454,Male,No,0,Not Graduate,No,4715,949.16,647.2,360.0,1.0,None,Y
LP07455,Male,Yes,2,Graduate,Yes,10519,10485.75,160.5,360.0,0.0,Real Estate,N
LP07456,Female,Yes,3+,Not Graduate,Yes,5654,6225.1,448.6,360.0,0.0,Real Estate,N
LP07457,Male,Yes,3+,Not Graduate,No,3770,12676.62,331.6,360.0,1.0,Real Estate,Y
LP07458,Female,Yes,3+,Not Graduate,No,5127,2409.24,344.1,360.0,1.0,None,Y
LP07459,Male,No,2,Not Graduate,No,6804,2872.51,328.5,360.0,1.0,Vehicle,Y
LP07460,Female,No,3+,Not Graduate,No,4988,10027.45,103.7,360.0,0.0,None,Y
LP07461,Male,No,2,Not Graduate,No,3794,3106.87,263.3,360.0,0.0,Vehicle,Y
LP07462,Male,No,1,Not Graduate,No,8529,7617.97,234.4,240.0,1.0,Real Estate,N
LP07463,Male,No,0,Not Graduate,No,12331,7142.91,113.4,360.0,1.0,Vehicle,N
LP07464,Female,No,0,Not Graduate,Yes,9963,3749.16,219.8,360.0,0.0,None,N
LP07465,Male,No,2,Not Graduate,No,5889,3621.06,581.8,360.0,1.0,None,N
LP07466,Male,No,1,Not Graduate,No,3109,7689.53,102.3,360.0,1.0,Real Estate,N
LP07467,Female,No,2,Not Graduate,No,7155,6954.44,519.0,360.0,0.0,Vehicle,Y
LP07468,Male,Yes,1,Not Graduate,No,7826,6160.81,291.4,360.0,0.0,Real Estate,Y
LP07469,Male,No,3+,Not Graduate,No,5135,6467.01,124.4,360.0,1.0,Real Estate,N
LP07470,Female,Yes,1,Graduate,No,7122,1847.42,585.9,360.0,0.0,Vehicle,N
LP07471,Male,No,1,Graduate,Yes,5813,562.69,212.8,360.0,0.0,None,Y
LP07472,Female,No,1,Not Graduate,No,8595,7601.86,140.1,360.0,0.0,None,Y
LP07473,Female,No,0,Not Graduate,No,7049,1703.72,152.3,360.0,1.0,Real Estate,N
LP07474,Female,No,1,Not Graduate,Yes,9085,3825.59,273.4,360.0,0.0,None,Y
LP07475,Male,No,3+,Not Graduate,No,10985,6440.01,149.9,360.0,1.0,Real Estate,N
LP07476,Female,Yes,3+,Not Graduate,No,9154,8893.53,187.9,360.0,0.0,Real Estate,N
LP07477,Female,Yes,3+,Not Graduate,No,3916,8303.16,125.3,360.0,0.0,Vehicle,N
LP07478,Male,Yes,1,Graduate,Yes,5845,1977.44,101.9,360.0,0.0,None,Y
LP07479,Male,Yes,2,Not Graduate,Yes,7918,10427.17,263.3,360.0,1.0,Real Estate,Y
LP07480,Female,Yes,2,Not Graduate,No,4292,5271.73,411.7,360.0,0.0,Vehicle,N
LP07481,Male,Yes,3+,Graduate,No,5504,7209.19,288.4,180.0,0.0,Real Estate,N
LP07482,Female,No,0,Not Graduate,No,12389,2494.35,130.5,360.0,1.0,None,Y
LP07483,Male,Yes,2,Not Graduate,No,8781,8438.42,207.8,360.0,1.0,Real Estate,N
LP07484,Female,Yes,1,Graduate,No,3083,2141.95,293.1,360.0,0.0,Vehicle,Y
LP07485,Male,No,2,Not Graduate,No,6278,2002.04,342.8,360.0,1.0,None,Y
LP07486,Male,Yes,3+,Not Graduate,No,10315,4028.99,133.5,360.0,1.0,Real Estate,N
LP07487,Female,No,0,Graduate,No,7653,10524.24,493.8,360.0,1.0,None,Y
LP07488,Male,No,2,Not Graduate,No,8578,15568.64,144.1,360.0,1.0,Real Estate,N
LP07489,Male,Yes,2,Not Graduate,Yes,13190,1334.72,254.4,360.0,0.0,Real Estate,N
LP07490,Female,Yes,3+,Not Graduate,No,9149,7507.51,259.4,360.0,0.0,Vehicle,N
LP07491,Male,Yes,0,Not Graduate,Yes,3411,16569.62,229.7,360.0,0.0,Real Estate,N
LP07492,Male,No,0,Not Graduate,No,5033,7222.07,231.0,360.0,1.0,Real Estate,N
LP07493,Male,No,3+,Graduate,No,4217,1214.34,188.0,360.0,0.0,Real Estate,N
LP07494,Female,Yes,1,Not Graduate,No,10107,3232.77,235.3,360.0,0.0,Real Estate,Y
LP07495,Female,No,2,Not Graduate,No,6199,2745.45,407.6,240.0,0.0,Real Estate,N
LP07496,Male,Yes,1,Not Graduate,No,6381,855.23,194.3,360.0,0.0,None,Y
LP07497,Female,Yes,2,Not Graduate,No,7797,9112.51,263.1,360.0,1.0,Real Estate,Y
LP07498,Male,No,2,Not Graduate,Yes,8457,4211.84,123.5,360.0,1.0,Real Estate,Y
LP07499,Male,No,1,Not Graduate,Yes,4867,10355.42,285.1,360.0,0.0,Real Estate,Y
LP07500,Male,Yes,3+,Not Graduate,No,8999,8188.06,215.2,360.0,0.0,Real Estate,N
LP07501,Male,Yes,3+,Not Graduate,No,5306,8844.6,283.4,360.0,1.0,Vehicle,N
LP07502,Female,Yes,2,Not Graduate,No,10662,1596.48,357.4,360.0,0.0,Vehicle,N
LP07503,Male,No,3+,Not Graduate,Yes,3701,2330.28,485.6,360.0,1.0,Real Estate,N
LP07504,Male,No,2,Graduate,Yes,6475,4893.22,463.8,360.0,1.0,None,Y
LP07505,Female,No,3+,Not Graduate,No,3730,1447.53,148.2,240.0,0.0,Vehicle,N
LP07506,Male,No,2,Not Graduate,No,7165,4181.2,121.7,360.0,1.0,Real Estate,N
LP07507,Female,No,3+,Not Graduate,Yes,9679,10079.88,161.3,240.0,0.0,None,Y
LP07508,Male,Yes,0,Not Graduate,No,4282,1660.73,227.3,360.0,0.0,Vehicle,Y
LP07509,Female,Yes,1,Graduate,No,3689,208.48,523.8,180.0,0.0,Real Estate,N
